name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,opening_hours,secondary_opening_hours
Pondok baiti jannati,"4M46+9QH, Jalan Jatihandap, Jatihandap",-6.894058999999999,107.661993,OPERATIONAL,5,1,"university, point_of_interest, establishment",,Unknown,Unknown
MR Family,"4M36+CXQ, Jalan Abdul Hamid, Jatihandap",-6.900591500000001,107.6606229,OPERATIONAL,Unknown,Unknown,"university, point_of_interest, establishment",,Unknown,Unknown
