name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,opening_hours,secondary_opening_hours
Maranatha SUKA Residence,"Jalan Sukakarya II No.12, Sukagalih",-6.887333799999999,107.5832241,OPERATIONAL,5,2,"university, point_of_interest, establishment",,Unknown,Unknown
Stimlog,"Jalan Babakan Jeruk Indah I No.4, Sukagalih",-6.88554,107.583251,OPERATIONAL,Unknown,Unknown,"university, point_of_interest, establishment",,Unknown,Unknown
Kantor Baru IBF,"4H9M+7JC, Sukagalih",-6.8818043,107.5840117,OPERATIONAL,Unknown,Unknown,"university, point_of_interest, establishment",,Unknown,Unknown
Mulyasari Indah Culdesac,"Mulyasari Indah Culdesac 6.891449, 107.589654, Sukagalih",-6.891381,107.5896022,OPERATIONAL,5,4,"university, point_of_interest, establishment",,Unknown,Unknown
