name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,opening_hours,secondary_opening_hours
Indomaret Martadinata Bandung,"Jalan L. L. R.E. Martadinata No.27, Citarum",-6.9066294,107.6132138,OPERATIONAL,3.7,53,"convenience_store, supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",,{'open_now': False},Unknown
Hyfresh Supermarket - Bandung Indah Plaza,"Jalan Merdeka No.56, Citarum",-6.908375299999999,107.6114437,OPERATIONAL,4.1,2088,"grocery_or_supermarket, supermarket, food, store, point_of_interest, establishment",,{'open_now': False},Unknown
Super Indo Dago,"Jalan Ir. H. Juanda No.44, Citarum",-6.901774,107.6123948,OPERATIONAL,4.3,2909,"supermarket, atm, finance, grocery_or_supermarket, food, store, point_of_interest, establishment",,{'open_now': False},Unknown
Koppos minimarket - RELX Available,"3JV8+4X3, Citarum",-6.907237899999998,107.6174271,OPERATIONAL,4.7,3,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",,{'open_now': False},Unknown
Kios Obos Imat,"3JW7+WH8, Citarum",-6.9027042,107.6139536,OPERATIONAL,5,2,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",,{'open_now': False},Unknown
KIOS AJ,Citarum,-6.9001725,107.615459,OPERATIONAL,5,3,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",,{'open_now': True},Unknown
TOSERBA YOGYA,"JL. L.L.RE. MARTADINATA NO 17, Jalan Trunojoyo No.1, Citarum",-6.90675,107.61236,OPERATIONAL,4.7,336,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",,{'open_now': False},Unknown
Tokoh ARJUNA CALL,"Alamat:, Jalan Ir. H. Juanda No.52, Citarum",-6.900635,107.6127002,OPERATIONAL,Unknown,Unknown,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",,Unknown,Unknown
