name,address,lat,lng,types,business_status,rating,user_ratings_total
Klinik Utama Restu Bunda,"Jalan Holis No.234, Caringin",-6.927385699999999,107.5740068,"hospital, health, point_of_interest, establishment",OPERATIONAL,3.3,121
