name,address,lat,lng,types,business_status,rating,user_ratings_total
Nandapty,"3MWV+6GH, Jatiendah",-6.904430399999999,107.6938608,"hospital, health, point_of_interest, establishment",OPERATIONAL,Unknown,Unknown
Acupuncture & Herbal Wellne,"Jalan Cijambe No.17 blok A, Pasir Endah",-6.909654199999999,107.6911364,"hospital, health, point_of_interest, establishment",OPERATIONAL,5,2
