name,address,lat,lng,types,business_status,rating,user_ratings_total
Agen Propolis Bandung Agit,"Jalan A. Yani No.752, Cicaheum",-6.903855600000002,107.6526281,"hospital, health, point_of_interest, establishment",OPERATIONAL,5,1
