name,address,lat,lng,types,business_status,rating,user_ratings_total
VCO LEZAT AMPUH PERTAMA DI INDONESIA,"botol Spray ion 1, Depot kesehatan KOMPLEK PASIR POGOR INDAH, Jl.Pasir Suci Barat Ion 1 botol Vco 1, Jalan Ciwastra No.P.8, Mekarjaya",-6.961895999999999,107.672301,"hospital, health, point_of_interest, establishment",OPERATIONAL,Unknown,Unknown
Dede,"Jalan Cibogo Indah No.1, Mekarjaya",-6.965666299999999,107.672353,"hospital, health, point_of_interest, establishment",OPERATIONAL,Unknown,Unknown
Ell's Akupuntur,"jl.cibogo endah 1,no.9 bodogol, Mekarjaya",-6.965845799999999,107.6724354,"hospital, health, point_of_interest, establishment",OPERATIONAL,5,2
