name,address,lat,lng,types,business_status,rating,user_ratings_total
futri bintang,"2HWV+M9F, Cibaduyut",-6.953320499999999,107.593418,"hospital, health, point_of_interest, establishment",OPERATIONAL,Unknown,Unknown
