name,address,lat,lng,types,business_status,rating,user_ratings_total
Klinik Utama Iona Wellness Sanctuary,"Jalan Sukajadi No.199, Cipedes",-6.8800211,107.5961585,"hospital, health, point_of_interest, establishment",OPERATIONAL,4.9,130
